id	title	current_median	consensus_date	nb	na	confidence	basis	source_file	note
SA_MB_jnaanaratnaavaliiHK	jñānaratnāvalī	1144	mid-late 12th c. CE	1150	1200	high	Sanderson 2009, The Śaiva Age	cleaned_Sanderson_The Śaiva Age.txt	Saiddhāntika ritual paddhati; Jñānaśiva is teacher of Trilocanaśiva and near-contemporary of Aghoraśiva (fl. 1157). Consistent with current median.
SA_MB_jnaanasankaliniitantramHK	Jñānasaṅkalinītantra	588	None	None	None	none	no specialist dating found (only mentioned, undated, in Dasgupta 1941)	cleaned_Philosophical Essays_Dasgupta Surendranath, 1941.txt	Short Śaiva tantric tract on cakras; Dasgupta cites it but gives no date. Generally treated as a late minor compilation but no specialist date in library; left null.
SA_MB_jnanadiksaHK	Jñānadīkṣā	858	None	None	None	none	no specific dating found in library	cleaned_Understanding Mantras_Harvey P. Alper, 1989.txt	'jñānadīkṣā' is a generic Śaiva/Nātha initiation category, not a datable independent tantra; the MB digital-library item is a ritual extract. No consensus date.
SA_MB_jnanasaraHK	Jñānasāra	760	None	None	None	none	No specialist dating identified; title is ambiguous (Jain Jñānasāra of Yaśovijaya, 17th c.; Buddhist Jñānasārasamuccaya post-6th c.; etc.) and the intended Śaiva/tantric work is unidentified	cleaned_Indian Buddhism. A Survey With Bibliographical Notes_Hajime Nakamura, 1980.txt	Title shared by several unrelated works; the specific text behind this item cannot be securely identified or dated from the library. Left null.
SA_MB_jnanasiddhyagamaHK	Jñānasiddhyāgama	936	Śaiva Siddhānta scripture, pre-12th c. CE (prob. 10th-11th c.)	900	1150	low	Sanderson 2009, The Śaiva Age	cleaned_Sanderson_The Śaiva Age.txt	Sanderson cites the Jñānasiddhyāgama as a Śaiva Siddhānta scripture among sources of the post-12th-c. Tirumantiram synthesis, implying it predates the 12th c. No precise date; broad 10th-11th c. range, low confidence.
SA_MB_kaalaanalatantraHK	Kālānalatantra	658	None	None	None	none	no specialist dating located in library		No titled Kālānalatantra dating found; only generic occurrences of the word kālānala ('fire of cosmic destruction'). Left null per instructions.
SA_MB_kaalahastiisavilaasaHK	Kālahastīśavilāsa (Kālahastīśvaravilāsa)	1100	None	None	None	none	no dating scholarship found in library		Not found in reference-literature/. A South Indian (Vijayanagara/Nāyaka-era) Śaiva court kāvya; no specialist date locatable. Left null per instructions.
SA_MB_kaalikaarahasyamHK	kālikārahasya	936	None	None	None	none	no specialist dating found in library		No direct scholarly dating of a 'kālikārahasya' in the library. By type a late Bengal Kālī-cult Śākta tantra/rahasya (Kālīkula / Kālīvilāsatantra milieu), generally medieval-to-early-modern, but library has nothing specific; not dated rather than guess. cur_med 936 unsupported.
SA_MB_kaalottaratantramHK	Kāllottara (Kālottara)	720	6th-8th c. CE	500	800	medium	Watson 2006 (list of early Saiddhāntika scriptures); Sanderson 2009, The Śaiva Age	cleaned_Self's Awareness of Itself Bhatta Ramakantha's Arguments Against the Buddhist Doctrine of No-Self_Alex Watson, 2006.txt	Early Saiddhāntika scripture, part of the Mantramārga corpus emerging 'from about the fifth century onwards' (Sanderson) and cited by Sadyojyotis (7th-8th c.), so among the oldest tantras; exists in several redactions. Midpoint 650 ~ current 720, not counted as changed.
SA_MB_kaamaakhyaatantraHK	Kāmākhyātantra	854	None	0	0	none	no specialist dating of the Kāmākhyātantra located in the library		Library references to Kāmākhyā concern the goddess/pīṭha, not this late Śākta tantra. No sourced date found; consensus_date null per instructions. (Generally regarded as a late, post-12th-c. Assamese Śākta tantra, but unverified here.)
SA_MB_kaamadhenutantraHK	Kāmadhenutantra	686	late medieval (c. 15th-17th c. CE)	1400	1700	low	Sanderson, The Śaiva Age (2009), on the east-Indian Śākta corpus; Zeiler in Keul ed., Transformations and Transfer of Tantra (2012)	cleaned_Transformations and Transfer of Tantra in Asia and Beyond_Istvan Keul, ed., 2012_a.txt	Grouped with the late east-Indian Śākta/Mahāvidyā tantras (Phetkāriṇī, Jñānasaṅkālinī, Toḍala group). No precise date in library; late medieval Bengal/Assam Śāktism. Heuristic.
SA_MB_kaamakalaavilaasaHK	Puṇyānanda: Kāmakalāvilāsa	1336	early-mid 14th c. CE	1300	1375	low	Padoux 1990, Vāc (cites KKV as a Śrīvidyā work; Goudriaan-Gupta HTL dating tradition)	cleaned_Vac. The Concept of the Word in Selected Hindu Tantras_Andre Padoux, 1990.txt	Library has no explicit date; Padoux only cites it as a Śrīvidyā work with Naṭanānanda's comm. Standard Śrīvidyā placement ~14th c. retained near current median; not strongly grounded.
SA_MB_kaamaratnatantraHK	Kāmaratnatantra	651	None	None	None	none	Urban, Power of Tantra (2010); Bharati, Tantric Tradition (1965) - no firm composition date given	cleaned_Power of Tantra. Religion, Sexuality, and the Politics of South Asian Studies_HUGH B. URBAN, 2010.txt	Popular Assamese/Kāmarūpa magical (ṣaṭkarman) compendium, multiply re-authored; no scholarly consensus date in the library. Likely late-medieval, but not datable here; current median (651) is unsupported.
SA_MB_kaamikaagamauttarabhaagaHK	Kāmikāgama, Uttarabhāga	601	pūrvabhāga pre-11th c.; uttarabhāga later (12th c. or after)	1000	1300	low	Flood 2006, The Tantric Body (Somaśambhupaddhati basis); Brunner-Lachaux	cleaned_Tantric Body. The Secret Tradition of Hindu Religion_Gavin Flood, 2006.txt	South Indian Śaiva Siddhānta Āgama. Pūrvabhāga predates 11th-c. Somaśambhupaddhati; the UTTARABHĀGA is a recognised late supplement, no precise specialist date in library. Bounds reflect later appendix; moved later than current median.
SA_MB_kakacandesvarimataHK	Kākacaṇḍeśvarīmata	813	None	None	None	none	David Gordon White 2003, Kiss of the Yogini (only a passing mention; no date given)	cleaned_Kiss of the Yogini. Tantric Sex in its South Asian Contexts_David Gordon White, 2003.txt	Library only classifies it among the Kaula/Śākta 'Mata' tantras; no specialist century given, so no consensus date asserted. Generally regarded as a relatively late Kaula text but not datable from sources read.
SA_MB_kalaagniyajnavidhiHK	Kālāgniyajñavidhi	800	None	None	None	none	none found in library		Obscure Śaiva ritual manual (yajñavidhi for Kālāgni[rudra]). No specific dating scholarship located in the library; machine date 800 is unsupported. Not changed (no basis to move it).
SA_MB_kalasaarcanavidhiHK	Kalaśārcanavidhi of Siddhalakṣmīdevī	709	Newar Malla period, c. 15th–18th c. CE	1400	1800	low	Sanderson, Śaivism and the Tantric Traditions (Siddhalakṣmī as Malla patron goddess); Gray & Overbey 2016	cleaned_Sanderson_Śaivism and the tantric traditions.txt	A Newar Sarvāmnāya kalaśa-worship ritual manual for Siddhalakṣmī, the Malla dynasty's patron goddess; a Malla-period (or later) compilation, not an early tantra. The deity derives from the older Jayadrathayāmala but the manual itself is late; far later than the machine median of 709. (A 20th-c. Kathmandu manual of the same title also exists.)
SA_MB_kalikalpalataHK	Kālīkalpalatā	849	None	None	None	none	no specialist dating found in library		Śākta Kālī ritual digest by Vimarśānandanātha; neither title nor author appears in the library with any dating. No date assigned.
SA_MB_kalikapuranaHK	Kālikāpurāṇa	598	late 12th c. CE (Sanderson); conventionally 10th-11th c.	1150	1200	low	Sanderson 2009, The Śaiva Age	cleaned_Sanderson_The Śaiva Age.txt	Sanderson infers it postdates Ballālasena's Dānasāgara (1168 CE) since Ballālasena does not list it -> late 12th c. or later. This is later than the conventional 10th-11th c. dating; inference, hence low confidence. Midpoint 1175 vs 598 -> changed.
SA_MB_kalottaragamaHK	Kālottara	629	6th-7th c. CE (early Saiddhāntika canon)	500	700	medium	Sanderson 2009, The Śaiva Age; Goodall, A first edition of the Kālajñāna (the shortest Kālottara recension)	cleaned_Sanderson_The Śaiva Age.txt	One of the earliest Saiddhantika scriptures, belonging to the Mantramarga core that emerges from c.5th c.; exists in many redactions (Goodall). Sanderson groups it with the early Niśvāsa-era canon. Midpoint ~600, within ~100y of cur_med 629; not counted as changed.
SA_MB_kalottaratantraHK	Kāllottara (Kālottara)	859	8th-9th c. CE	700	900	medium	Sanderson, History through Textual Criticism	cleaned_Sanderson_History through textual criticism.txt	Early Saiddhāntika scripture (with Niśvāsa among the oldest); demonstrably current by 9th c., quite possibly 8th c. or earlier.
SA_MB_kamakalavilasaHK	Kāmakalāvilāsa	1334	14th c. CE	1300	1400	low	Padoux 1990, Vac (Srividya context); only Avalon-era refs in library	cleaned_Vac. The Concept of the Word in Selected Hindu Tantras_Andre Padoux, 1990.txt	Mature Srividya verse text by Punyananda; library lacks a precise specialist date (only Avalon ed. and Cidvalli commentary refs). Conventional 14th c. retained; consistent with current median.
SA_MB_kamalanamniHK	Kāmyakarmakamalā (by Prāṇamañjarī)	868	None	None	None	none			No scholarship on this title/author found in the library; only generic occurrences of the term kāmyakarma in ritual texts. Cannot date.
SA_MB_kamikapurvabhagaHK	Kāmikāgama: Pūrvabhāga	598	12th c. CE (extant recension)	1100	1175	medium	Sanderson 2009, The Śaiva Age (citing Goodall)	cleaned_Sanderson_The Śaiva Age.txt	Extant Saiddhāntika Kāmika (Pūrvabhāga) first cited mid-12th c. (Jñānaśiva, ~1150s), so the surviving recension is no later than 12th c.; an earlier Kāmika of the same name predates it. Midpoint ~1140 vs 598 -> changed.
SA_MB_kamkaalamaaliniitantraHK	Kaṅkālamālinītantra	776	14th-16th c. CE	1300	1600	low	Goudriaan & Gupta 1981 (HTSL) corpus; library has only catalogue listings (Encyclopedia of Tantra 1999; N.N. Bhattacharyya 2006)	cleaned_Encyclopedia of Tantra. 5 volumes_Sadhu Santideva, 1999.txt	Late Bengali Sakta/Kaula tantra of the same nibandha milieu as Mahanirvana/Niruttara; no explicit scholarly date in this library, only mentions. Date is corpus-based estimate; cur_med 776 far too early.
SA_MB_karanagamaHK	Karaṇāgama	705	late South-Indian Saiddhāntika Āgama, c. 12th–13th c. CE (extant recension)	1100	1300	medium	Sanderson 2009, The Śaiva Age	cleaned_Sanderson_The Śaiva Age.txt	South-Indian Saiddhāntika temple Āgama (Karaṇa). First datable citation in the 13th-c. Śivapūjāstavavyākhyā; part of the body of late South-Indian āgamic scripture. Much later than machine median of 705.
SA_MB_karpuuraadistotramHK	Karpūrādistotra (Karpūrādi-stotra)	1109	None	None	None	none	no dating scholarship found in library		Library has only references to its commentary (Karpūrādistava-ṭīkā/Prabodhinī of Rāmakiśora) and Woodroffe's edition, no date for the hymn itself. A late-medieval Śākta Kālī hymn; left null per instructions.
SA_MB_kaulaavaliinirnayaHK	Kaulāvalīnirṇaya	767	16th c. CE	1500	1600	low	N.N. Bhattacharyya, History of the Tantric Religion (2006); D.G. White, Kiss of the Yogini (2003), bibl.	cleaned_History of the Tantric Religion An Historical, Ritualistic, and Philosophical Study_N. N. Bhattacharyya 2006.txt	Late Kaula compendium (21 ullāsas) by Jñānānanda Paramahaṃsa, ed. Avalon; cites Yāmalas and earlier tantras. No precise century in library; conventional 16th c. dating; far later than cur_med.
SA_MB_kaulajnaananirnayaHK	Kaulajñānanirṇaya	910	9th-10th c. CE	800	1000	high	White 2003, Kiss of the Yogini	cleaned_Kiss of the Yogini. Tantric Sex in its South Asian Contexts_David Gordon White, 2003.txt	Yoginī Kaula scripture attributed to Matsyendra. White explicitly dates it 9th-10th c., coeval with or earlier than core Kaula texts, rejecting Bagchi's mid-11th c. dating. Midpoint 900 vs current 910 = no significant change.
SA_MB_kaulopanisadsHK	Kaulopaniṣad	1076	late (post-12th c.; pre-Bhāskararāya 18th c.)	1200	1700	low	Bharati 1965, The Tantric Tradition (bibliographical note); commented by Bhāskararāya, 18th c.	cleaned_Tantric Tradition_Agehananda Bharati, 1965.txt	One of the late Śākta Upaniṣads (printed with Bhāskararāya's 18th-c. commentary); no firm specialist date, treated as a late compilation; current machine median of 1076 is likely too early.
SA_MB_kincittantraHK	Kiñcitatantra	621	None	None	None	none	no specialist dating found in reference-literature/		No scholarship located for this title (ag found no hits for kincittantra/kiñcittantra). A minor Muktabodha digital-library text; cannot date from this library.
SA_MB_kramadipikaHK	Kramadīpikā	1442	None	None	None	none	no specialist dating of Keśava's Tantric Kramadīpikā in library	cleaned_Encyclopedia of Indian Philosophies, Vol. 4 - Potter 1987.txt	Only Kramadīpikā dated in library is a Sāṃkhya text (re Tattvasamāsa), NOT Keśava Kāśmīrī's Vaiṣṇava/Gauḍīya ritual Kramadīpikā. No source for this work; retain current median (Keśava fl. c.1500).
SA_MB_kriyaakramadyotikaaHK	Kriyākramadyotikā	1154	1157 CE	1132	1182	high	Sanderson 2009, The Śaiva Age (confirming Goodall 2000 / 1998 on the date)	cleaned_Sanderson_The Śaiva Age.txt	Aghoraśiva's major Saiddhāntika ritual paddhati; the anchor work whose colophon (Śaka 1079) fixes Aghoraśiva to 1157 CE. Firm date.
SA_MB_kriyaasaara2HK	Nīlakaṇṭha: Kriyāsāra, volume 2	1365	15th-16th c. CE	1400	1600	none	None	cleaned_History of the Tantric Religion An Historical, Ritualistic, and Philosophical Study_N. N. Bhattacharyya 2006.txt	No specialist date in library; only a passing citation. Vīraśaiva Kriyāsāra usually placed 15th-16th c. (Vijayanagara). Retained as low/no-confidence; current median sits at low end.
SA_MB_kriyaasaaratattvaprakaasiniivyaakhyaaHK	Kriyāsāratattvaprakāśinīvyākhyā	923	None	None	None	none	no specialist dating found in library		Vīraśaiva commentary on Nīlakaṇṭhaśivācārya's Kriyāsāra; appears only in bibliographic indices (no date). Underlying Kriyāsāra is a late-medieval Vīraśaiva text, so a 920 median is implausibly early, but no sourced date available.
SA_MB_kriyakalagunottaramHK	Kriyākālaguṇottara	793	11th-12th c. CE	1000	1200	low	no datable passage located in library; cf. Slouber, Early Tantric Medicine (cited in src, not present in library)		Only a bibliography entry found in-library (no dating discussion). Specialist (Michael Slouber, Early Tantric Medicine 2017 — the OUP source cited) treats it as a Gāruḍa/snakebite tantra composite, latest layers c. 11th-12th c. Bounds reflect that external consensus; confidence low because not verifiable from a read source here.
SA_MB_kriyakramadyotikavyakhyaHK	Kriyākramadyotikāvyākhyā	1221	late 12th-13th c. CE	1157	1300	medium	Sanderson 2009, The Saiva Age (citing Goodall 2000)	cleaned_Sanderson_The Śaiva Age.txt	Saiva Siddhanta. This is the VYAKHYA (commentary) on Aghorasiva's Kriyakramadyotika, a paddhati firmly dated to 1157 (Sanderson/Goodall). The commentary by Kacchapesvarasivacarya necessarily postdates 1157; later S. Indian commentary, so late-12th-13th c. Current median 1221 is consistent.
SA_MB_kriyasaraHK	Kriyāsāra (volume 1)	1369	15th-16th c. CE	1400	1600	none	None	cleaned_History of the Tantric Religion An Historical, Ritualistic, and Philosophical Study_N. N. Bhattacharyya 2006.txt	Same Vīraśaiva work (vol.1) as kriyaasaara2; no specialist date in library, only a citation. 15th-16th c. (Vijayanagara) placement; current median at low end.
SA_MB_ksurikopanisatHK	Kṣurikā Upaniṣad	760	early Yoga Upaniṣad (around the era of the Maitrī Upaniṣad / didactic Mahābhārata)	-100	300	low	Eliade, Yoga: Immortality and Freedom, groups Kṣurikā among the older yogic Upaniṣads composed about the same time as the chief Sannyāsa Upaniṣads and the didactic Mahābhārata	cleaned_YOGA, Immortality & Freedom_Mircea Eliade, 1954, 1958.txt	A minor Yoga Upaniṣad, not a tantra. Only a broad, older (Eliade) dating available; specialist (Bouy/Mallinson) precision absent in library, hence low confidence. Midpoint ~100 CE vs cur_med 760: moves ~660y earlier (>100).
SA_MB_kubjikaatantramHK	Kubjikātantra	673	late 10th-11th c. CE	950	1100	medium	Flood 2006, The Tantric Body; cf. Sanderson 2009, The Saiva Age (relative chronology)	cleaned_Tantric Body. The Secret Tradition of Hindu Religion_Gavin Flood, 2006.txt	Title = the Kubjikāmata(tantra), root scripture of the Paścimāmnāya. Flood: 11th c.; Sanderson places it after Tantrasadbhāva and before Jayadrathayāmala hexad 1 (relative late dating). Likely later 10th-11th c. Much later than current median.
SA_MB_kulacuu.daama.nitantraHK	Kulacūḍāmaṇi Nigama	938	9th-10th c. CE	800	1000	medium	Finn 1986 (ed./tr.), reported in Geoffrey Samuel, Origins of Yoga and Tantra (2008/2010)	cleaned_Origins of Yoga and Tantra. Indic Religions to the Thirteenth Century_Geoffrey Samuel, 2008 (2010).txt	Early Śākta/Kaula tantra; Finn's 9th-11th range, earlier end favored. Current median 938 lies inside range.
